HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,year,Tot_Spndng,Tot_Dsg_Unts,Tot_Benes,Avg_Spndng_Per_Dsg_Unt,Avg_Spndng_Per_Clm,Avg_Spndng_Per_Bene,Tot_Clms,Outlier_Flag
J9316_2019,"Injection, pertuzumab, trastuzumab, and hyaluronidase-zzxf, per 10 mg",Phesgo,Pertuzumab-Trastuzumab-Hy-Zzxf,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9317_2019,"Injection, sacituzumab govitecan-hziy, 2.5 mg",Trodelvy,Sacituzumab Govitecan-Hziy,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9319_2019,"Injection, romidepsin, lyophilized, 0.1 mg",Istodax*,Romidepsin*,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9325_2019,"Injection, talimogene laherparepvec, per 1 million plaque forming units",Imlygic,Talimogene Laherparepvec,2019,17251442.33,371313.0,392.0,46.460647298,8325.9856805,44008.781454,2072.0,0.0
J9328_2019,"Injection, temozolomide, 1 mg",Temodar (J9328),Temozolomide,2019,1210120.81,132119.0,24.0,9.159324624,5084.5412185,50421.700417,238.0,0.0
J9330_2019,"Injection, temsirolimus, 1 mg",Temsirolimus*,Temsirolimus*,2019,6689201.85,122139.0,398.0,54.767124751,1607.9812139,16807.039824,4160.0,0.0
J9331_2019,"Injection, sirolimus protein-bound particles, 1 mg",Fyarro,Sirolimus Protein-Bound,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9332_2019,"Injection, efgartigimod alfa-fcab, 2mg",Vyvgart,Efgartigimod Alfa-Fcab,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9340_2019,"Injection, thiotepa, 15 mg",Thiotepa,Thiotepa,2019,77731.43,178.0,18.0,436.69342697,1022.7819737,4318.4127778,76.0,0.0
J9347_2019,"Injection, tremelimumab-actl, 1 mg",Imjudo,Tremelimumab-Actl,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9349_2019,"Injection, tafasitamab-cxix, 2 mg",Monjuvi,Tafasitamab-Cxix,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9350_2019,"Injection, mosunetuzumab-axgb, 1 mg",Lunsumio,Mosunetuzumab-Axgb,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9351_2019,"Injection, topotecan, 0.1 mg",Hycamtin (J9351)*,Topotecan HCL*,2019,411582.43,446148.1,966.0,0.9225242246,48.381618667,426.06876812,8507.0,0.0
J9352_2019,"Injection, trabectedin, 0.1 mg",Yondelis,Trabectedin,2019,9117610.5,31956.0,335.0,285.31763988,7528.992981,27216.747761,1211.0,0.0
J9353_2019,"Injection, margetuximab-cmkb, 5 mg",Margenza,Margetuximab-Cmkb,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9354_2019,"Injection, ado-trastuzumab emtansine, 1 mg",Kadcyla,Ado-Trastuzumab Emtansine,2019,147491118.55,5302343.9,3040.0,27.816211346,7517.0031369,48516.815313,19621.0,0.0
J9355_2019,"Injection, trastuzumab, excludes biosimilar, 10 mg",Herceptin,Trastuzumab,2019,797297391.74,8315515.9,19788.0,95.880688742,4559.2938403,40291.96441,174873.0,0.0
J9356_2019,"Injection, trastuzumab, 10 mg and hyaluronidase-oysk",Herceptin Hylecta,Trastuzumab-Hyaluronidase-Oysk,2019,2267444.88,29552.0,137.0,76.7272902,4352.1014971,16550.692555,521.0,0.0
J9357_2019,"Injection, valrubicin, intravesical, 200 mg",Valrubicin*,Valrubicin*,2019,9129539.72,7202.0,363.0,1267.6395057,5071.9665111,25150.247163,1800.0,0.0
J9358_2019,"Injection, fam-trastuzumab deruxtecan-nxki, 1 mg",Enhertu,Fam-Trastuzumab Deruxtecn-Nxki,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9359_2019,"Injection, loncastuximab tesirine-lpyl, 0.075 mg",Zynlonta,Loncastuximab Tesirine-Lpyl,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9360_2019,"Injection, vinblastine sulfate, 1 mg",Vinblastine Sulfate,Vinblastine Sulfate,2019,121846.76,35092.0,687.0,3.4722090505,34.226617978,177.36064047,3560.0,0.0
J9370_2019,"Vincristine sulfate, 1 mg",Vincasar PFS*,Vincristine Sulfate*,2019,157058.58,32682.0,4713.0,4.8056599963,8.3952629891,33.324544876,18708.0,0.0
J9380_2019,"Injection, teclistamab-cqyv, 0.5 mg",Tecvayli,Teclistamab-Cqyv,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9390_2019,"Injection, vinorelbine tartrate, 10 mg",Navelbine*,Vinorelbine Tartrate*,2019,377566.74,40460.4,1196.0,9.3317599431,41.701650099,315.69125418,9054.0,0.0
J9394_2019,"Injection, fulvestrant (fresenius kabi) not therapeutically equivalent to j9395, 25 mg",Fulvestrant,Fulvestrant,2019,\N,\N,\N,\N,\N,\N,\N,\N
J9395_2019,"Injection, fulvestrant, 25 mg",Faslodex*,Fulvestrant*,2019,261486406.03,2990426.0,19732.0,87.441189326,1750.8765285,13251.895704,149346.0,0.0
J9400_2019,"Injection, ziv-aflibercept, 1 mg",Zaltrap,Ziv-Aflibercept,2019,2211485.34,290467.0,168.0,7.6135510746,2589.5612881,13163.603214,854.0,0.0
P9041_2019,"Infusion, albumin (human), 5%, 50 ml",Albumin (Human)*,Albumin Human*,2019,1936121.98,223357.0,1116.0,8.6682843161,497.33418443,1734.8763262,3893.0,0.0
P9045_2019,"Infusion, albumin (human), 5%, 250 ml",Albuked-5*,Albumin Human*,2019,11488577.77,264036.0,4727.0,43.511406664,570.60582944,2430.4162831,20134.0,0.0
P9046_2019,"Infusion, albumin (human), 25%, 20 ml",Albuked-25 (P9046)*,Albumin Human*,2019,651001.31,34121.0,1086.0,19.079197855,147.35203938,599.44872007,4418.0,0.0
P9047_2019,"Infusion, albumin (human), 25%, 50 ml",Albuked-25 (P9047)*,Albumin Human*,2019,15406141.61,333853.0,19830.0,46.146482464,186.04878344,776.91082249,82807.0,0.0
Q0138_2019,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (non-esrd use)",Feraheme (Q0138)*,Ferumoxytol*,2019,81059721.6,87756867.0,70290.0,0.9236852268,495.28434405,1153.2184038,163663.0,0.0
Q0139_2019,"Injection, ferumoxytol, for treatment of iron deficiency anemia, 1 mg (for esrd on dialysis)",Feraheme (Q0139)*,Ferumoxytol*,2019,724800.74,844331.0,924.0,0.8584319894,497.11984911,784.41638528,1458.0,0.0
Q0162_2019,"Ondansetron 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Ondansetron HCL (Q0162)*,Ondansetron HCL*,2019,4421.06,45327.0,580.0,0.0975370088,1.8201152738,7.6225172414,2429.0,0.0
Q0167_2019,"Dronabinol, 2.5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",Dronabinol*,Dronabinol*,2019,3750.22,4564.0,65.0,0.8216958808,39.064791667,57.695692308,96.0,0.0
Q2041_2019,"Axicabtagene ciloleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Yescarta,Axicabtagene Ciloleucel,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q2042_2019,"Tisagenlecleucel, up to 600 million car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Kymriah,Tisagenlecleucel,2019,12576518.72,29.0,29.0,433673.05931,433673.05931,433673.05931,29.0,1.0
Q2043_2019,"Sipuleucel-t, minimum of 50 million autologous cd54+ cells activated with pap-gm-csf, including leukapheresis and all other preparatory procedures, per infusion",Provenge,Sipuleucel-T/Lactated Ringers,2019,176982189.36,4196.0,1534.0,42178.786787,43071.839708,115373.0048,4109.0,0.0
Q2050_2019,"Injection, doxorubicin hydrochloride, liposomal, not otherwise specified, 10 mg",Doxil*,Doxorubicin HCL Peg-Liposomal*,2019,56393426.35,175897.1,7484.0,320.60463959,2106.905266,7535.1986037,26766.0,0.0
Q2053_2019,"Brexucabtagene autoleucel, up to 200 million autologous anti-cd19 car positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Tecartus,Brexucabtagene Autoleucel,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q2054_2019,"Lisocabtagene maraleucel, up to 110 million autologous anti-cd19 car-positive viable t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Breyanzi,LIsocabtagene Maraleucel,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q2056_2019,"Ciltacabtagene autoleucel, up to 100 million autologous b-cell maturation antigen (bcma) directed car-positive t cells, including leukapheresis and dose preparation procedures, per therapeutic dose",Carvykti,Ciltacabtagene Autoleucel,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q3027_2019,"Injection, interferon beta-1a, 1 mcg for intramuscular use",Avonex*,Interferon Beta-1a*,2019,1609153.33,32636.0,34.0,49.30608316,1847.4779908,47328.039118,871.0,0.0
Q4074_2019,"Iloprost, inhalation solution, fda-approved final product, non-compounded, administered through dme, unit dose form, up to 20 micrograms",Ventavis,Iloprost Tromethamine,2019,12035417.95,86236.0,61.0,139.5637315,22665.570527,197301.93361,531.0,0.0
Q4081_2019,"Injection, epoetin alfa, 100 units (for esrd on dialysis)",Epogen (Q4081)*,Epoetin Alfa*,2019,5563.68,4860.0,\N,1.1447901235,104.97509434,\N,53.0,0.0
Q4101_2019,"Apligraf, per square centimeter",Apligraf,"Cult Skin Subst,human-Bovine",2019,2043977.73,67754.0,536.0,30.167631874,1306.0560575,3813.3912873,1565.0,0.0
Q4102_2019,"Oasis wound matrix, per square centimeter",Wound Matrix,"Porcine Submucosa, Fenestrated",2019,147667.51,13615.5,710.0,10.845544416,86.710223136,207.98240845,1703.0,0.0
Q4104_2019,"Integra bilayer matrix wound dressing (bmwd), per square centimeter","Integra bilayer matrix wound dressing (bmwd), per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4106_2019,"Dermagraft, per square centimeter",Dermagraft,"Cult Skin Subst,human-Bovine",2019,2793418.31,86516.0,611.0,32.28788097,1231.6659215,4571.8793944,2268.0,0.0
Q4110_2019,"Primatrix, per square centimeter","Primatrix, per square centimeter",\N,2019,484304.25,9161.0,413.0,52.86587163,797.86532125,1172.6495157,607.0,0.0
Q4111_2019,"Gammagraft, per square centimeter","Gammagraft, per square centimeter",\N,2019,1019.79,141.0,20.0,7.2325531915,36.421071429,50.9895,28.0,1.0
Q4117_2019,"Hyalomatrix, per square centimeter","Hyalomatrix, per square centimeter",\N,2019,225620.7,7021.0,162.0,32.135123202,709.4990566,1392.7203704,318.0,1.0
Q4118_2019,"Matristem micromatrix, 1 mg","Matristem micromatrix, 1 mg",\N,2019,8718.39,3103.0,41.0,2.8096648405,106.32182927,212.64365854,82.0,0.0
Q4121_2019,"Theraskin, per square centimeter","Theraskin, per square centimeter",\N,2019,7494358.31,177757.3,977.0,42.16062187,2169.7621048,7670.7863971,3454.0,0.0
Q4124_2019,"Oasis ultra tri-layer wound matrix, per square centimeter",Oasis Ultra*,"Porcine Acell Submucosa,meshed*",2019,45044.09,3486.5,116.0,12.919572637,173.2465,388.31112069,260.0,1.0
Q4127_2019,"Talymed, per square centimeter","Talymed, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4128_2019,"Flex hd, or allopatch hd, per square centimeter","Flex hd, or allopatch hd, per square centimeter",\N,2019,62469.76,556.0,19.0,112.35568345,1452.7851163,3287.8821053,43.0,1.0
Q4132_2019,"Grafix core and grafixpl core, per square centimeter","Grafix core and grafixpl core, per square centimeter",\N,2019,1294549.2,9904.0,149.0,130.70973344,2397.3133333,8688.2496644,540.0,0.0
Q4133_2019,"Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter","Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter",\N,2019,20706778.91,154346.0,1275.0,134.15818298,3131.6967498,16240.61091,6612.0,0.0
Q4137_2019,"Amnioexcel, amnioexcel plus or biodexcel, per square centimeter","Amnioexcel, amnioexcel plus or biodexcel, per square centimeter",\N,2019,1484639.37,12510.0,176.0,118.67620863,2379.2297596,8435.4509659,624.0,0.0
Q4151_2019,"Amnioband or guardian, per square centimeter","Amnioband or guardian, per square centimeter",\N,2019,1911859.49,12360.8,192.0,154.67117743,2225.6804307,9957.6015104,859.0,0.0
Q4153_2019,"Dermavest and plurivest, per square centimeter","Dermavest and plurivest, per square centimeter",\N,2019,585141.14,2750.5,111.0,212.73991638,1288.8571366,5271.5418018,454.0,0.0
Q4154_2019,"Biovance, per square centimeter","Biovance, per square centimeter",\N,2019,239868.78,1852.5,69.0,129.48382186,1599.1252,3476.3591304,150.0,0.0
Q4159_2019,"Affinity, per square centimeter","Affinity, per square centimeter",\N,2019,6566230.26,10956.0,440.0,599.32733297,6229.819981,14923.250591,1054.0,0.0
Q4160_2019,"Nushield, per square centimeter","Nushield, per square centimeter",\N,2019,16954771.31,98983.0,1780.0,171.28972965,2479.4927333,9525.1524213,6838.0,0.0
Q4161_2019,"Bio-connekt wound matrix, per square centimeter","Bio-connekt wound matrix, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4163_2019,"Woundex, bioskin, per square centimeter","Woundex, bioskin, per square centimeter",\N,2019,9803103.66,48999.0,368.0,200.06742301,5345.2037405,26638.868641,1834.0,0.0
Q4164_2019,"Helicoll, per square centimeter","Helicoll, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4166_2019,"Cytal, per square centimeter","Cytal, per square centimeter",\N,2019,12692.56,757.0,24.0,16.766922061,259.03183673,528.85666667,49.0,1.0
Q4169_2019,"Artacent wound, per square centimeter","Artacent wound, per square centimeter",\N,2019,10721866.09,47166.0,760.0,227.32192872,3560.8987346,14107.718539,3011.0,0.0
Q4171_2019,"Interfyl, 1 mg","Interfyl, 1 mg",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4173_2019,"Palingen or palingen xplus, per square centimeter","Palingen or palingen xplus, per square centimeter",\N,2019,4926024.53,25211.0,303.0,195.39187379,3486.2169356,16257.5067,1413.0,0.0
Q4178_2019,"Floweramniopatch, per square centimeter","Floweramniopatch, per square centimeter",\N,2019,5839112.95,18803.0,462.0,310.54155986,3408.7057501,12638.772619,1713.0,1.0
Q4180_2019,"Revita, per square centimeter","Revita, per square centimeter",\N,2019,1589707.1,7971.0,135.0,199.43634425,3588.5036117,11775.608148,443.0,1.0
Q4186_2019,"Epifix, per square centimeter","Epifix, per square centimeter",\N,2019,54607645.5,353988.6,7391.0,154.26385341,1826.2205036,7388.3974428,29902.0,0.0
Q4187_2019,"Epicord, per square centimeter","Epicord, per square centimeter",\N,2019,1971279.47,7640.0,281.0,258.02087304,2197.6359755,7015.2294306,897.0,0.0
Q4190_2019,"Artacent ac, per square centimeter","Artacent ac, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4196_2019,"Puraply am, per square centimeter","Puraply am, per square centimeter",\N,2019,53382220.8,631804.8,7461.0,84.491635391,2217.790644,7154.8345798,24070.0,0.0
Q4197_2019,"Puraply xt, per square centimeter","Puraply xt, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4199_2019,"Cygnus matrix, per square centimeter","Cygnus matrix, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4201_2019,"Matrion, per square centimeter","Matrion, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4203_2019,"Derma-gide, per square centimeter","Derma-gide, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4205_2019,"Membrane graft or membrane wrap, per square centimeter","Membrane graft or membrane wrap, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4210_2019,"Axolotl graft or axolotl dualgraft, per square centimeter","Axolotl graft or axolotl dualgraft, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4217_2019,"Woundfix, biowound, woundfix plus, biowound plus, woundfix xplus or biowound xplus, per square centimeter","Woundfix, biowound, woundfix plus, biowound plus, woundfix xplus or biowound xplus, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4222_2019,"Progenamatrix, per square centimeter","Progenamatrix, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4226_2019,"Myown skin, includes harvesting and preparation procedures, per square centimeter","Myown skin, includes harvesting and preparation procedures, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4227_2019,"Amniocore, per square centimeter","Amniocore, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4229_2019,"Cogenex amniotic membrane, per square centimeter","Cogenex amniotic membrane, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4232_2019,"Corplex, per square centimeter","Corplex, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4234_2019,"Xcellerate, per square centimeter","Xcellerate, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4236_2019,"Carepatch, per square centimeter","Carepatch, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4247_2019,"Amniotext patch, per square centimeter","Amniotext patch, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4248_2019,"Dermacyte amniotic membrane allograft, per square centimeter","Dermacyte amniotic membrane allograft, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4252_2019,"Vendaje, per square centimeter","Vendaje, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4253_2019,"Zenith amniotic membrane, per square centimeter","Zenith amniotic membrane, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4259_2019,"Celera dual layer or celera dual membrane, per square centimeter","Celera dual layer or celera dual membrane, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4262_2019,"Dual layer impax membrane, per square centimeter","Dual layer impax membrane, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q4278_2019,"Epieffect, per square centimeter","Epieffect, per square centimeter",\N,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5101_2019,"Injection, filgrastim-sndz, biosimilar, (zarxio), 1 microgram",Zarxio,Filgrastim-Sndz,2019,37187961.49,64268613.0,20518.0,0.578633329,278.51352568,1812.4554776,133523.0,0.0
Q5103_2019,"Injection, infliximab-dyyb, biosimilar, (inflectra), 10 mg",Inflectra,Infliximab-Dyyb,2019,84101216.95,1616085.0,6805.0,52.040095014,2523.7431566,12358.738714,33324.0,0.0
Q5104_2019,"Injection, infliximab-abda, biosimilar, (renflexis), 10 mg",Renflexis,Infliximab-Abda,2019,31199404.38,564292.0,2931.0,55.289467829,2609.0821525,10644.627902,11958.0,0.0
Q5105_2019,"Injection, epoetin alfa-epbx, biosimilar, (retacrit) (for esrd on dialysis), 100 units",Retacrit (Q5105),Epoetin Alfa-Epbx,2019,995661.84,991936.0,2978.0,1.0037561294,170.78247684,334.33910007,5830.0,0.0
Q5106_2019,"Injection, epoetin alfa-epbx, biosimilar, (retacrit) (for non-esrd use), 1000 units",Retacrit (Q5106),Epoetin Alfa-Epbx,2019,38392728.09,3793084.0,18128.0,10.121771121,392.06658317,2117.868937,97924.0,0.0
Q5107_2019,"Injection, bevacizumab-awwb, biosimilar, (mvasi), 10 mg",Mvasi,Bevacizumab-Awwb,2019,24709810.52,371643.0,2008.0,66.488028888,4134.1493257,12305.68253,5977.0,0.0
Q5108_2019,"Injection, pegfilgrastim-jmdb (fulphila), biosimilar, 0.5 mg",Fulphila,Pegfilgrastim-Jmdb,2019,89779455.1,266578.0,7086.0,336.78493762,4049.4093681,12669.976729,22171.0,0.0
Q5110_2019,"Injection, filgrastim-aafi, biosimilar, (nivestym), 1 microgram",Nivestym,Filgrastim-Aafi,2019,1837302.33,2711119.0,872.0,0.6776915104,290.85045591,2106.9980849,6317.0,0.0
Q5111_2019,"Injection, pegfilgrastim-cbqv (udenyca), biosimilar, 0.5 mg",Udenyca*,Pegfilgrastim-Cbqv*,2019,143671107.98,417477.0,11530.0,344.14137301,4311.987394,12460.633823,33319.0,0.0
Q5112_2019,"Injection, trastuzumab-dttb, biosimilar, (ontruzant), 10 mg",Ontruzant,Trastuzumab-Dttb,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5113_2019,"Injection, trastuzumab-pkrb, biosimilar, (herzuma), 10 mg",Herzuma,Trastuzumab-Pkrb,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5114_2019,"Injection, trastuzumab-dkst, biosimilar, (ogivri), 10 mg",Ogivri,Trastuzumab-Dkst,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5115_2019,"Injection, rituximab-abbs, biosimilar, (truxima), 10 mg",Truxima,Rituximab-Abbs,2019,358235.37,4628.0,55.0,77.406086863,4214.5337647,6513.3703636,85.0,1.0
Q5116_2019,"Injection, trastuzumab-qyyp, biosimilar, (trazimera), 10 mg",Trazimera,Trastuzumab-Qyyp,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5117_2019,"Injection, trastuzumab-anns, biosimilar, (kanjinti), 10 mg",Kanjinti,Trastuzumab-Anns,2019,18019180.62,206552.0,1598.0,87.237986657,3710.704411,11276.082991,4856.0,0.0
Q5118_2019,"Injection, bevacizumab-bvzr, biosimilar, (zirabev), 10 mg",Zirabev,Bevacizumab-Bvzr,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5119_2019,"Injection, rituximab-pvvr, biosimilar, (ruxience), 10 mg",Ruxience,Rituximab-Pvvr,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5121_2019,"Injection, infliximab-axxq, biosimilar, (avsola), 10 mg",Avsola,Infliximab-Axxq,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5122_2019,"Injection, pegfilgrastim-apgf (nyvepria), biosimilar, 0.5 mg",Nyvepria,Pegfilgrastim-Apgf,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5123_2019,"Injection, rituximab-arrx, biosimilar, (riabni), 10 mg",Riabni,Rituximab-Arrx,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5124_2019,"Injection, ranibizumab-nuna, biosimilar, (byooviz), 0.1 mg",Byooviz,Ranibizumab-Nuna,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5125_2019,"Injection, filgrastim-ayow, biosimilar, (releuko), 1 microgram",Releuko,Filgrastim-Ayow,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5126_2019,"Injection, bevacizumab-maly, biosimilar, (alymsys), 10 mg",Alymsys,Bevacizumab-Maly,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5127_2019,"Injection, pegfilgrastim-fpgk (stimufend), biosimilar, 0.5 mg",Stimufend,Pegfilgrastim-Fpgk,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5128_2019,"Injection, ranibizumab-eqrn (cimerli), biosimilar, 0.1 mg",Cimerli,Ranibizumab-Eqrn,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5129_2019,"Injection, bevacizumab-adcd (vegzelma), biosimilar, 10 mg",Vegzelma,Bevacizumab-Adcd,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q5130_2019,"Injection, pegfilgrastim-pbbk (fylnetra), biosimilar, 0.5 mg",Fylnetra,Pegfilgrastim-Pbbk,2019,\N,\N,\N,\N,\N,\N,\N,\N
Q9950_2019,"Injection, sulfur hexafluoride lipid microspheres, per ml",Lumason,Sulfur Hexafluoride Microsphr,2019,767129.39,88455.0,20713.0,8.6725384659,35.733621669,37.036131415,21468.0,1.0
Q9956_2019,"Injection, octafluoropropane microspheres, per ml",Definity RT*,Perflutren Lipid Microspheres*,2019,412593.26,12968.0,4595.0,31.816260025,85.742572735,89.791786725,4812.0,0.0
